LON,LAT,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,NUMBER,HASH
-79.1336139,43.7974608,Brownfield Gdns,,Scarborough,,,,,453,6148754855d9461f
-79.3222417,43.80001,Stonebridge Blvd,,Scarborough,,,,,11,d77c21b00c57c80e
-79.2471195,43.7754985,Progress Ave,,Scarborough,,,,,695,27cf05d0e9f07893
-79.3304215,43.6772455,Greenwood Ave,,former Toronto,,,,,473,fa9db785bf0513da
-79.324748,43.6643605,Queen St E,,former Toronto,,,,,1383,2b22aab970399467
-79.3116114,43.8058487,Boundy Cres,,Scarborough,,,,,33,612809e4fe59982f
-79.4306752,43.6899115,Windley Ave,,York,,,,,20,e3b51c7f6985c595
-79.3032386,43.700382,Elmont Dr,,East York,,,,,23,5f2ee1d35730ce2f
-79.3031011,43.7992836,Glendower Crct,,Scarborough,,,,,147,88d2c775c199380f
-79.4134517,43.6701725,Bathurst St,,former Toronto,,,,,990,f00447824e076612
-79.470109,43.7279434,Anthony Rd,,North York,,,,,131,cceb70b09e8adaeb
-79.5572319,43.6248473,The West Mall,,Etobicoke,,,,,181,7a4781ec1536c707
-79.2939803,43.7451688,Lawrence Ave E,,Scarborough,,,,,2063,a19f5ceffd4ba7c6
-79.5826576,43.7248249,Delsing Dr,,Etobicoke,,,,,30,a52dba77ad69e832
-79.305006,43.6896369,Newmarket Ave,,former Toronto,,,,,95,b207576dabbd3c23
-79.3180434,43.6808526,Bastedo Ave,,former Toronto,,,,,38,55cb3a2cf6af3f8d
-79.3879276,43.7538274,Fifeshire Rd,,North York,,,,,14,9acf0033d5e995e1
-79.2646964,43.7532089,Archibald Mews,,Scarborough,,,,,37,88f625835aadcbb7
-79.4232588,43.6374483,Fraser Ave,,former Toronto,,,,,53A,ca4249aa601d9cea
-79.4770098,43.680143,Seneca Ave,,York,,,,,20,7b1192b18e1feb3f
-79.3651974,43.7969299,Summerside Cres,,North York,,,,,59,5fe041b9e07bc283
-79.2776147,43.804295,Pebblehill Sq,,Scarborough,,,,,53,79d96a5278b0b80e
-79.4736419,43.6670876,Clendenan Ave,,former Toronto,,,,,581,5445fcbf0bb36d9f
-79.459798,43.7567899,Brighton Ave,,North York,,,,,289,00fe19e30f764ffb
-79.5221509,43.7304393,Sergio Marchi St,,North York,,,,,18,d12b2f1368f5626e
-79.3137302,43.6852476,Danforth Ave,,former Toronto,,,,,2033,4ccd4241e7623921
-79.1726508,43.7695306,Melchior Dr,,Scarborough,,,,,68,b03cf617738f87ec
-79.4233622,43.6633563,Shaw St,,former Toronto,,,,,767,c2adda4fce1775b4
-79.2372762,43.797085,Robbinstone Dr,,Scarborough,,,,,24,85ba0b9664279a63
-79.4979303,43.7016533,Renfield St,,North York,,,,,41,02e1e6397707221b
-79.386711,43.8044881,Sydnor Rd,,North York,,,,,22,edd60f2635ca8575
-79.4356045,43.693888,Winnett Ave,,York,,,,,384,af8828956a23a10c
-79.4122092,43.6842599,Walmer Rd,,former Toronto,,,,,411,62c1d43f21cc9626
-79.3109984,43.7345688,Kenewen Crt,,North York,,,,,6,0d350eb22b3e38ed
-79.3307375,43.7863052,Bowhill Cres,,North York,,,,,14,13ae785d43f13153
-79.1496371,43.7838169,Cameron Watson Cres,,Scarborough,,,,,23,b8103f06dbe510ec
-79.2214971,43.7552084,Stevenwood Rd,,Scarborough,,,,,3,d7e4db3bfe11ccb5
-79.5113198,43.5987289,Thirteenth St,,Etobicoke,,,,,103,f6c491a46a2136f5
-79.5270614,43.6537091,Islington Ave,,Etobicoke,,,,,1359,2c8cc3635a914466
-79.3728974,43.7126415,Donlea Dr,,East York,,,,,19,59a63fd08670a225
-79.4143963,43.6888208,Relmar Rd,,former Toronto,,,,,8,2399ef5a78433517
-79.5918934,43.7444221,Seguin Crt,,Etobicoke,,,,,18,382f5522d7603512
-79.4753502,43.7333743,William Duncan Rd,,North York,,,,,24,c2a22663b7608d06
-79.4044085,43.6360874,Fleet St,,former Toronto,,,,,640,11d739f8c979d1c9
-79.3665833,43.70181,Airdrie Rd,,East York,,,,,109,5f5c1b31fb18110f
-79.2720935,43.7070724,Huddleston Crt,,Scarborough,,,,,32,87aafcfba08d0691
-79.5600445,43.7470037,Peterson Dr,,North York,,,,,49,b2c16325d1dd9e24
-79.4600615,43.761892,Overbrook Pl,,North York,,,,,173,1d52601ab2ec659c
-79.3577452,43.662339,Cornwall St,,former Toronto,,,,,90,1f71388ae56b2c38
-79.2438307,43.7656313,Brimorton Dr,,Scarborough,,,,,205,ed5a8960071bf6e7
-79.3255016,43.8184737,Frank Rivers Dr,,Scarborough,,,,,81,2189fbf0cfd36fd6
-79.3783144,43.6916623,St Clair Ave E,,former Toronto,,,,,438,da78d6ed8309dc2f
-79.4697983,43.7271176,Deverell Cres,,North York,,,,,11,fce4fdd9802706e6
-79.2992391,43.7408205,Sherwood Ave,,Scarborough,,,,,43,16064d09d271c239
-79.5441424,43.7391268,Franson Cres,,North York,,,,,61,1fa275b7c6e39b18
-79.3346023,43.6952831,Derwyn Rd,,East York,,,,,44,0312109ee81e3cc7
-79.2940659,43.7112428,Stamford Sq S,,Scarborough,,,,,20,e2c42bee53a7c84a
-79.4132135,43.7323128,Deloraine Ave,,former Toronto,,,,,230,1bccede345837008
-79.5322155,43.7159808,Walsh Ave,,North York,,,,,12,18802909b7d2c2ef
-79.4766301,43.647634,Durie St,,former Toronto,,,,,55,78ad56ea1d5fad60
-79.5388099,43.7379794,Weston Rd,,North York,,,,,3211,8a934598a4eba905
-79.3489289,43.6704743,Withrow Ave,,former Toronto,,,,,97,92d05221c9dad01f
-79.3693849,43.6655066,Winchester St,,former Toronto,,,,,33,712d078c0cb8c3c6
-79.5447934,43.6759133,Tettenhall Rd,,Etobicoke,,,,,17,95ac50ad311e7a3b
-79.2843183,43.8003485,Boarhill Dr,,Scarborough,,,,,2,cb7d57c63609ee0a
-79.3101802,43.6821936,Darrell Ave,,former Toronto,,,,,30A,6f6b253ae8155b69
-79.4219678,43.6699705,Yarmouth Rd,,former Toronto,,,,,64,01564e4afa3f88d9
-79.1385789,43.7997369,Rouge Hills Dr,,Scarborough,,,,,577,f6bc65425b32e2c1
-79.5157473,43.649802,Belvedere Blvd,,Etobicoke,,,,,41,afd13b59cad38618
-79.2345206,43.7194004,Brooklawn Ave,,Scarborough,,,,,115,fd75031256129069
-79.327788,43.704679,Parkview Hill Cres,,East York,,,,,116,50a57baa92e13272
-79.3896836,43.6469758,King St W,,former Toronto,,,,,322,36db9814188d998e
-79.4210616,43.7065637,Roselawn Ave,,former Toronto,,,,,610,2df38facebca541f
-79.4898888,43.6149337,Superior Ave,,Etobicoke,,,,,26,1436d4d779902dc7
-79.3581037,43.8114489,Yellow Birchway,,North York,,,,,70,6bac7ad5613965c8
-79.4231462,43.6495691,Dundas St W,,former Toronto,,,,,1214,6cc1ea9f58705278
-79.334885,43.7502394,Groveland Cres,,North York,,,,,16,ef8fdd16db544fc7
-79.2579635,43.7657614,Doerr Rd,,Scarborough,,,,,2,485dc3f57aeb4296
-79.3275453,43.6734767,Redwood Ave,,former Toronto,,,,,75,808a9557543c0139
-79.2350992,43.736412,Bridlegrove Dr,,Scarborough,,,,,63,87c97297b0a94b9a
-79.556737,43.7599875,Toryork Dr,,North York,,,,,176,6bdc7b77f13c4ff0
-79.5384154,43.6712734,Kingsfold Crt,,Etobicoke,,,,,10,d283c821c9143ff7
-79.3809968,43.7440704,Tudor Gt,,North York,,,,,12,78b460f6184527ab
-79.4273805,43.6622455,Concord Ave,,former Toronto,,,,,306A,d4177f24cc7a91f2
-79.2906438,43.8211464,Withycombe Cres,,Scarborough,,,,,18,3c5ab5db5ede3d3e
-79.3450647,43.6853918,Kings Park Blvd,,East York,,,,,35,fde2c4c967014fd8
-79.2435259,43.7093505,Chine Dr,,Scarborough,,,,,60,631e06b8edb99caa
-79.385071,43.666849,Yonge St,,former Toronto,,,,,605,018509fc0e1b328a
-79.4374018,43.6494843,Hickson St,,former Toronto,,,,,58,e6450e30f3150f7d
-79.2229265,43.815243,Fiddlehead Ter,,Scarborough,,,,,14,8035f1af2210e9d6
-79.4175052,43.6804885,Bathurst St,,former Toronto,,,,,1382,a9b706454c1548a1
-79.3132382,43.6826278,Merrill Ave E,,former Toronto,,,,,99,10ee0e0b357d511d
-79.1533201,43.8016204,Sheppard Ave E,,Scarborough,,,,,11127,724fd9c145ffee0c
-79.3300152,43.8115589,Chiefswood Sq,,Scarborough,,,,,72,f31df19510bc5951
-79.2288997,43.7330257,Oakridge Dr,,Scarborough,,,,,207,ccb7d3c2539f3dc0
-79.338998,43.7995645,Cherokee Blvd,,North York,,,,,381,75d495369dde6e35
-79.5623479,43.6828656,Carswell Pl,,Etobicoke,,,,,19,b04fe10fac611431
-79.3975068,43.6420352,Draper St,,former Toronto,,,,,3,b54c447a2d26aeec
-79.315692,43.8197209,Chapel Park Sq,,Scarborough,,,,,99,1e6376bededd93df
-79.4181354,43.7134146,Strathallan Blvd,,former Toronto,,,,,131,7c0095f56bfdd86f
-79.4481447,43.7208283,Edengarth Crt,,North York,,,,,30,4.74728E+15
-79.3158949,43.6920243,Woodbine Ave,,East York,,,,,1202,9b5968e640176f39
-79.5484288,43.6632932,Lloyd Manor Rd,,Etobicoke,,,,,55,4dd66a9d4ef03baa
-79.4466558,43.6601423,Rankin Cres,,former Toronto,,,,,159,76d461ab2304b839
-79.4788923,43.631049,The Queensway,,Etobicoke,,,,,123,1657f3a2b391bdd2
-79.3843648,43.7062986,Hillsdale Ave E,,former Toronto,,,,,454,78683b764d4ecd18
-79.4313725,43.683612,Normanna Ave,,York,,,,,20,8d8feb2fa8d03f24
-79.385166,43.6702766,Bloor St E,,former Toronto,,,,,55,4869ac02ce6ab7ae
-79.1583212,43.8008582,Bonnydon Cres,,Scarborough,,,,,68,cc4b44a99ef3e388
-79.3208518,43.8187272,Sandyhook Sq,,Scarborough,,,,,136,4d3eb279307e8196
-79.4656018,43.6836532,Kersdale Ave,,York,,,,,21,2a6cce48893f71af
-79.4258626,43.6469025,Afton Ave,,former Toronto,,,,,23,79b33360ea1d3749
-79.5712915,43.7113276,Rexdale Blvd,,Etobicoke,,,,,183,2cd43847577d5e5b
-79.4656718,43.6703001,Mulock Ave,,former Toronto,,,,,96,3e7f9f3a6b6d9912
-79.518865,43.6961216,Brownlea Ave,,Etobicoke,,,,,11,a7f2adb12b0ce916
-79.4785597,43.648732,Mayfield Ave,,former Toronto,,,,,17,43032fff59b28209
-79.295972,43.8223084,Midland Ave,,Scarborough,,,,,4128,47b0d90f954a9003
-79.4576486,43.6814053,Caledonia Rd,,former Toronto,,,,,218,a035a324cf645532
-79.3490828,43.6774173,Logan Ave,,former Toronto,,,,,873,3556159a6b4adba4
-79.5890523,43.7427523,Finch Ave W,,Etobicoke,,,,,6200,bda532420b02239b
-79.5229418,43.7397704,Lomar Dr,,North York,,,,,59,92b735840ab0e160
-79.5220016,43.7613875,Wheatsheaf Cres,,North York,,,,,5,e36fd47374c90ddf
-79.3701384,43.7072233,Bessborough Dr,,East York,,,,,211,a69405b6eb7c18c6
-79.3520605,43.8095165,Applegate Cres,,North York,,,,,67,3b98a39a774a387f
-79.6045657,43.7422653,Westmore Dr,,Etobicoke,,,,,28-Aug,c0aba75339c97f27
-79.2097009,43.8042345,Lowry Sq,,Scarborough,,,,,87,1e152bdcff91f535
-79.5157813,43.6243531,Stanmills Rd,,Etobicoke,,,,,3,fa037fe9b64673cc
-79.2886457,43.6791151,Willow Ave,,former Toronto,,,,,297,e66f1c430578bb42
-79.3336085,43.761861,Dukinfield Cres,,North York,,,,,8,c107dd7a6fc0b8ac
-79.412567,43.7324409,Deloraine Ave,,former Toronto,,,,,208,c180e4e4abd768c7
-79.3345976,43.7782434,Poets Walkway,,North York,,,,,53,c5e987bb17c52fe1
-79.2183375,43.8151903,Hupfield Trl,,Scarborough,,,,,157,dc3a5d8017d6f8d3
-79.3150626,43.7388738,Murellen Cres,,North York,,,,,37,5fc7cb3249f4044e
-79.4774805,43.6260462,The Marginal Blvd,,Etobicoke,,,,,9,089146f4ffb08b41
-79.2011877,43.7936941,Lampman Dr,,Scarborough,,,,,69,2916800f913d26a5
-79.4110736,43.6673483,Albany Ave,,former Toronto,,,,,58,6db4b1b44e66d396
-79.404321,43.6574876,Brunswick Ave,,former Toronto,,,,,8,e9985dd57e6829f1
-79.2991174,43.7063954,Squires Ave,,East York,,,,,27,5ced6ba0b89c9a01
-79.3110509,43.6970462,Cosburn Ave,,East York,,,,,987,aca8e9a916c397cb
-79.2297117,43.7261387,Scarborough Heights Blvd,,Scarborough,,,,,88,f6ebba457a5334bd
-79.46974,43.7335782,Plewes Rd,,North York,,,,,143,a088915c4da7349a
-79.4310102,43.6872776,Arlington Ave,,York,,,,,305,e9d3f515e97066a7
-79.3039581,43.7956603,Rainier Sq,,Scarborough,,,,,36,77e5fefdb466121c
-79.4469604,43.6970898,Livingstone Ave,,York,,,,,179,b357798164f608d0
-79.4920192,43.6692526,French Ave,,York,,,,,60,2cd8266f9740a311
-79.341357,43.7984473,Nootka Cres,,North York,,,,,35,300155c1dc467057
-79.3611168,43.6658155,Carlton St,,former Toronto,,,,,419,5439943ada2329b3
-79.3971362,43.7937287,Ruth Ave,,North York,,,,,450,0c2c9caddee1909b
-79.2893215,43.7145318,Fairfax Cres,,Scarborough,,,,,9,e24130c40a781be7
-79.2900545,43.7059198,Bexhill Ave,,Scarborough,,,,,97,6a73735e72ae0a62
-79.4753403,43.6504126,Kennedy Ave,,former Toronto,,,,,112,c1edd098fd46119b
-79.4707314,43.6435995,Ellis Ave,,former Toronto,,,,,201,c1a762dec390b603
-79.4255353,43.672812,Wychcrest Ave,,former Toronto,,,,,84,6d08801ecfa1f814
-79.5244228,43.7503056,Blossom Cres,,North York,,,,,82,358a97a3e5597da8
-79.5205717,43.6696383,Romney Rd,,Etobicoke,,,,,2,5f84453d5a20180c
-79.3094589,43.6708616,Brookmount Rd,,former Toronto,,,,,58,594a7e26f393ff7c
-79.2858377,43.6856827,Victoria Park Ave,,Scarborough,,,,,361,462d1420a2d25e04
-79.2484319,43.7691166,Aveline Cres,,Scarborough,,,,,4,8a1ed3ada6554283
-79.380802,43.691742,Rose Park Dr,,former Toronto,,,,,173,ccf195a763bc91e3
-79.4257374,43.6463101,Beaconsfield Ave,,former Toronto,,,,,89,342759bf3f4a7b6f
-79.5610872,43.6813031,Farley Cres,,Etobicoke,,,,,16,3c26288ec948a6ab
-79.3191373,43.8187649,Sandyhook Sq,,Scarborough,,,,,56,f5d60b573bb111ee
-79.1280572,43.7838727,Stotts Ter,,Scarborough,,,,,10,55e4af5a4b23526f
-79.3176395,43.814201,Triangle Villas Dr,,Scarborough,,,,,26,a79f097b626edf28
-79.423127,43.6629418,Shaw St,,former Toronto,,,,,753B,fd181afcf08b1e2a
-79.4218447,43.7241306,Woburn Ave,,North York,,,,,541,a7dbe497ca9443f7
-79.4177699,43.6694461,Manning Ave,,former Toronto,,,,,839,1ec0b85ae50aabd6
-79.4452385,43.6396229,Grafton Ave,,former Toronto,,,,,19,9e3256e14d8ef822
-79.315062,43.6788777,Hollywood Cres,,former Toronto,,,,,99,6d3a4da819cf2aec
-79.5444266,43.7387453,St Lucie Dr,,North York,,,,,192,92a5fb6171d81a55
-79.2929706,43.6759816,Pine Cres,,former Toronto,,,,,68,c18c4216bcb4f57b
-79.4855793,43.7041557,Garside Cres,,North York,,,,,53,04c0743906b7aef0
-79.4577048,43.6606998,Indian Rd,,former Toronto,,,,,672,cf78e9bef2f410d2
-79.3019377,43.6795984,Glen Davis Cres,,former Toronto,,,,,56,6ad02196bdf60b4b
-79.3545419,43.6325493,Third St,,former Toronto,,,,,11,e8790c6d49b9edee
-79.295067,43.7981044,Kennedy Rd,,Scarborough,,,,,2722,4766ac7bf91c0d65
-79.4971038,43.6222156,Manitoba St,,Etobicoke,,,,,61,76b1f0c68d9b9939
-79.4507394,43.6586631,Randolph Ave,,former Toronto,,,,,16,385949abcd7f4e0a
-79.5776779,43.665823,Hollister Rd,,Etobicoke,,,,,14,26be10cbfa6652b9
-79.3683798,43.7869085,Pepper Vineway,,North York,,,,,51,eea1f0aee5a05824
-79.4205662,43.7763672,Holcolm Rd,,North York,,,,,70,a0a85ad956683eaf
-79.2701297,43.6979223,Wolcott Ave,,Scarborough,,,,,25,5fd989b2e89d4bc0
-79.4248393,43.6558185,Concord Ave,,former Toronto,,,,,52,b7a03f0abc1bed80
-79.4568961,43.6940183,Eglinton Ave W,,York,,,,,2055,e4191d7dbe9aac9a
-79.3353846,43.664181,Bertmount Ave,,former Toronto,,,,,67,742098d1730d1188
-79.311166,43.7793866,Cherry Blossom Gdns,,Scarborough,,,,,14,9d885d088b707cb2
-79.3768071,43.7027935,Le May Rd,,former Toronto,,,,,16,bd558fd46370073f
-79.3093265,43.7702052,Lowcrest Blvd,,Scarborough,,,,,11,0d299d8c79409842
-79.3356887,43.8036573,Victoria Park Ave,,Scarborough,,,,,3601,5a37944c7e7be41d
-79.1368011,43.7809851,Trellanock Ave,,Scarborough,,,,,12,cb1ded3609b194fc
-79.4901266,43.6310935,Frances Ave,,Etobicoke,,,,,46,d88ea5f46eacb89e
-79.3207992,43.6647715,Woodfield Rd,,former Toronto,,,,,37,d0238996e76ea98a
-79.4141223,43.6783658,Austin Ter,,former Toronto,,,,,33,bd555dc9254af4db
-79.2324068,43.8014273,Shademaster Crt,,Scarborough,,,,,29,66fccc46d0471852
-79.450347,43.6642433,Symington Ave,,former Toronto,,,,,255,198b65e4d9af5806
-79.4225523,43.6517676,Churchill Ave,,former Toronto,,,,,11,10e6e41bac69f5a1
-79.3986357,43.6556997,Spadina Ave,,former Toronto,,,,,363A,9f6c0b84392f9200
-79.4014932,43.6545031,Baldwin St,,former Toronto,,,,,197 1/2,d04bd31b254f1848
-79.4774557,43.6402716,South Kingsway,,former Toronto,,,,,77,162acdb8aef7166e
-79.5537877,43.7160774,Islington Ave,,Etobicoke,,,,,2257,eed2079e288b8f10
-79.4368665,43.6561152,Archer St,,former Toronto,,,,,4,cf6d1b3c59465116
-79.4716086,43.6859971,Trowell Ave,,York,,,,,109A,8bf8ae33d8160d25
-79.3362466,43.7747339,Herons Hill Way,,North York,,,,,20,02f575c995ebc65a
-79.2349396,43.7158693,Eastville Ave,,Scarborough,,,,,58,4c440f64a2011e93
-79.5373033,43.6103375,North Carson St,,Etobicoke,,,,,173,19674b32343a4d99
-79.2350425,43.7400543,Eglinton Ave E,,Scarborough,,,,,2944,f86a7f7e9aacdbc2
-79.412801,43.7149954,Strathallan Blvd,,former Toronto,,,,,10,ba5022f66ce03348
-79.3781854,43.8041952,Mintwood Dr,,North York,,,,,93,33e3aad97112e241
-79.44761,43.6565249,Sterling Rd,,former Toronto,,,,,262,b6e8fcf7e2a724b7
-79.5033895,43.6027439,Fifth St,,Etobicoke,,,,,169,0adc74112ce8be93
-79.3148562,43.7605246,Waringstown Dr,,Scarborough,,,,,73,384cd98d277e4f90
-79.3293799,43.7433812,Cornerbrook Dr,,North York,,,,,40,affa26b1864e1561
-79.3836602,43.691791,Mount Pleasant Rd,,former Toronto,,,,,335,7f6c1c4d67b78ae4
-79.4767459,43.7095542,Lawrence Ave W,,North York,,,,,1354,4973b39d54242bc4
-79.3234656,43.6915621,Dunkirk Rd,,East York,,,,,2,155207e882594a83
-79.4324378,43.6338018,Springhurst Ave,,former Toronto,,,,,70,02f6252ef5fe166c
-79.2770453,43.7454987,Porter Cres,,Scarborough,,,,,40,c549e4eb9c16edda
-79.2134333,43.7603948,Mayhill Cres,,Scarborough,,,,,14,8a52125ee0e53554
-79.1876687,43.7732688,Morningside Ave,,Scarborough,,,,,309,a276da49c48bcc01
-79.567133,43.7581642,Elnathan Cres,,North York,,,,,53,16a1a5db710c396f
-79.3275281,43.6839942,Monarch Park Ave,,former Toronto,,,,,157,d8a0e8c391ec1870
-79.4256675,43.6724772,Wychcrest Ave,,former Toronto,,,,,97A,518b3430d99eda4d
-79.3150853,43.7277292,Larksong Crt,,North York,,,,,1,57b4f385e32f566a
-79.572333,43.734881,Riverhead Dr,,Etobicoke,,,,,137,e8a13490eb9df483
-79.3588514,43.787396,Clancy Dr,,North York,,,,,32,c6baeb9159ae9609
-79.4218597,43.7207024,Lawrence Ave W,,North York,,,,,383,6739ea18622ed9b9
-79.5588139,43.6729839,Winsland Dr,,Etobicoke,,,,,6,f84b9b789c71227e
-79.5221991,43.7494026,Firgrove Cres,,North York,,,,,116,79e7e5d0abb3f362
-79.4501176,43.6934262,Dynevor Rd,,York,,,,,117,d78a7af0a81396a4
-79.5082366,43.7299583,Monclova Rd,,North York,,,,,43,578add40d5795857
-79.3233009,43.670781,Woodfield Rd,,former Toronto,,,,,247,692f1dc0677447d0
-79.4925599,43.6153931,Queens Ave,,Etobicoke,,,,,157,bb4b2636b26fb87d
-79.383891,43.6935364,Moore Ave,,former Toronto,,,,,109,32d806eef91155fd
-79.3046444,43.7440946,Pharmacy Ave,,Scarborough,,,,,1167,c42935465134c242
-79.492991,43.7504826,Stilecroft Dr,,North York,,,,,49,3b73c2c5ffa1222f
-79.416443,43.6504026,Dundas St W,,former Toronto,,,,,1022,50a05f2d1c87010c
-79.2555614,43.7338053,Huntington Ave,,Scarborough,,,,,108,4f6319ad86c4a420
-79.2529872,43.7282102,Huntington Ave,,Scarborough,,,,,10,6c5959da4229c8ff
-79.4605726,43.693227,Eglinton Ave W,,York,,,,,2287,ae03a12c3080af1d
-79.5402605,43.7600591,Signet Dr,,North York,,,,,80,f60beca9f8d6c2fe
-79.1763659,43.7658105,Deanscroft Sq,,Scarborough,,,,,92,242718c11773945b
-79.4462355,43.6442696,Garden Ave,,former Toronto,,,,,150,f3a06f89147c198e
-79.4162295,43.7854038,Yonge St,,North York,,,,,5799A,dd080d697ddc1b38
-79.5486934,43.678098,Dryden Way,,Etobicoke,,,,,11,814981055340ba97
-79.3005879,43.7341906,Pharmacy Ave,,Scarborough,,,,,953,c270097101acd064
-79.5242536,43.637145,Chauncey Ave,,Etobicoke,,,,,31,8f4e6a9415e36f0d
-79.3520807,43.6844903,Logan Ave,,East York,,,,,1082,6e99c021eb230594
-79.5718755,43.7560642,Larchmere Ave,,North York,,,,,21,f010c1bd907d191d
-79.4081185,43.7794079,Holmes Ave,,North York,,,,,96,7b8c053456101141
-79.6090001,43.7332307,Autumn Glen Crcl,,Etobicoke,,,,,30,feaf47d399c81edd
-79.4327318,43.7278692,Regina Ave,,North York,,,,,12,a104752249e7135b
-79.2866648,43.7054813,Presley Ave,,Scarborough,,,,,68,b3dd975f3b0b6ae9
-79.3428065,43.6684674,Carlaw Ave,,former Toronto,,,,,461,8ec1bb4bd1ae26d6
-79.3497921,43.6636301,Allen Ave,,former Toronto,,,,,54A,4e622a7b570a8617
-79.4035557,43.7740386,Norton Ave,,North York,,,,,159,12f334407b9a8c02
-79.6134935,43.732867,Holyoake Cres,,Etobicoke,,,,,77,6f4daf366c0c72c0
-79.3458177,43.6887316,Gowan Ave,,East York,,,,,233,7e972f7ac8d0bb04
-79.3729758,43.7222685,Veterans Hill Trl,,North York,,,,,45,e830ca41f5db5cba
-79.2038234,43.7990048,Shadowood Crt,,Scarborough,,,,,19,21463b1ad0aa21b1
-79.5446787,43.6345674,Ovida Ave,,Etobicoke,,,,,31,2fe891da5ab6e49a
-79.4288747,43.6878964,Cherrywood Ave,,York,,,,,61,292c37aba5fac2c7
-79.4117593,43.7240867,Glengarry Ave,,former Toronto,,,,,186,f9613a7619bb5d4d
-79.3843042,43.708929,Petman Ave,,former Toronto,,,,,75,2343afe93aa61445
-79.2607655,43.7112394,Glasgow Ave,,Scarborough,,,,,16,65b78947e684bcf7
-79.2171982,43.8107419,McLevin Ave,,Scarborough,,,,,530,57f1ee37041f8f2e
-79.5061335,43.640987,Sunnylea Ave W,,Etobicoke,,,,,44,5ead2e10f65de017
-79.3651501,43.7870683,Green Meadows Crcl,,North York,,,,,30,93d737c73dbdb731
-79.3875494,43.6909103,Inglewood Dr,,former Toronto,,,,,47,5b3ffdf482c4c99d
-79.3355432,43.6733071,Boultbee Ave,,former Toronto,,,,,83,6219e5ff77896740
-79.2921403,43.7434296,Frey Cres,,Scarborough,,,,,58,cbec5ca4ffcba811
-79.3100858,43.760622,Alice Cres,,Scarborough,,,,,26,4fb5d6e1701c4116
-79.2884248,43.7947755,Linwood Ave,,Scarborough,,,,,54,15dd2558bb1d74a6
-79.5520507,43.6722975,Burkston Pl,,Etobicoke,,,,,2,eeb650282985dc82
-79.4174689,43.6556635,Beatrice St,,former Toronto,,,,,178,92cb16a9fff78b81
-79.3113998,43.8038078,Darnborough Way,,Scarborough,,,,,57,10d96a30717587ca
-79.3470235,43.6703352,Riverdale Ave,,former Toronto,,,,,150,2c616f1398894c43
-79.450527,43.6857337,Teignmouth Ave,,York,,,,,10,7439d0db79489a4b
-79.4357369,43.6679389,Bartlett Ave,,former Toronto,,,,,269A,8bc2ac5deff4624e
-79.538288,43.6895406,Spencely Crt,,Etobicoke,,,,,30,5b13517ca50736ef
-79.5404698,43.6069926,Beta St,,Etobicoke,,,,,214,77913ef59bd2b80c
-79.221493,43.7747903,Ensign Pl,,Scarborough,,,,,26,798ab03fe7ddbe0b
-79.5411239,43.5917662,Fortieth St,,Etobicoke,,,,,107,1c087d51255ab5d3
-79.4213933,43.7456885,Marchwood Dr,,North York,,,,,15,9c5733b17c6e9bb7
-79.49448,43.6094159,George St,,Etobicoke,,,,,46,79972aeb5bb32b70
-79.5575875,43.7453111,Blue Haven Cres,,North York,,,,,4,265cc60fa8fb753a
-79.3233536,43.6818898,Coxwell Ave,,former Toronto,,,,,654,04dfe827b93d5f4b
-79.2314344,43.7630268,Rochman Blvd,,Scarborough,,,,,106,c882e9c48af7c486
-79.2010213,43.7419582,Bledlow Manor Dr,,Scarborough,,,,,15,07549527494127ba
-79.4174799,43.6621492,Page St,,former Toronto,,,,,28,bfb8ad4fdc12c5f6
-79.4264454,43.6665681,Essex St,,former Toronto,,,,,151,4c7a764b31c0e940
-79.3272183,43.6832819,Monarch Park Ave,,former Toronto,,,,,137,d33a8644849ae06c
-79.394895,43.675291,Davenport Rd,,former Toronto,,,,,170,fc66c75b4608f60a
-79.5164488,43.6527065,Brentwood Rd N,,Etobicoke,,,,,144,f78b9ecdb5015d6c
-79.513241,43.7438503,Rita Dr,,North York,,,,,23,a0f3a2e92cbf5f4d
-79.4430209,43.6649163,Emerson Ave,,former Toronto,,,,,181,3de5ba8a511c3494
-79.3434758,43.6594125,Booth Ave,,former Toronto,,,,,172,9279dfd849ff149c
-79.2136878,43.7655096,Ellie Dr,,Scarborough,,,,,23,e21d539d5ee8383f
-79.4375072,43.6615754,Russett Ave,,former Toronto,,,,,68,f85338600f95abdb
-79.2078695,43.8041025,John Tabor Trl,,Scarborough,,,,,99,2964aefd729720e2
-79.3067968,43.6888676,Gates Ave,,former Toronto,,,,,30,e086d616b22fb4d3
-79.3997904,43.6799633,Cottingham St,,former Toronto,,,,,184,5a03f6255a9c6467
-79.4269016,43.6683638,Hallam St,,former Toronto,,,,,22,0ff1ec7855815507
-79.2957359,43.7486885,Warden Ave,,Scarborough,,,,,1211,cb0cfc0cddaf3432
-79.3206842,43.6897049,Sammon Ave,,East York,,,,,745,c3954ceac7295373
-79.6191152,43.7329996,Viewcrest Crcl,,Etobicoke,,,,,42,4677759d9000bb8b
-79.5080622,43.6618351,Dundas St W,,Etobicoke,,,,,4136,4534f7ee1a338b72
-79.5528151,43.6342787,Lynnford Dr,,Etobicoke,,,,,36,f512ed4d100262db
-79.2743444,43.7653641,Kawneer Ter,,Scarborough,,,,,15,4edaf5b28345e9dc
